"title","subtitle","sentence","page","line_num","source"
"수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf","5. 바지선 작업 안전조치 사항","바지선 위 구조 장비는 대기 선박을 사용하거나, 적정 길이의 로프의 구명환최 소 30m과 수면 1m 아래까지 내려가는 사다리를 설치하여야 한다.","8","129","수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf"
"수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf","5. 바지선 작업 안전조치 사항","근로자가 바지선에서 떨어졌을 경우 등 비상 시 구조할 수 있도록 비상조치 훈 련을 정기적으로 하여야 한다.","8","129","수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf"
"수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf","5.4 바지선의 기계 및 장비 사용 안전조치 사항","바지선에서 작업 시 기계와 장비 사용에 다른 협착, 추락, 충돌, 낙하, 감전, 화상 등 재해를 예방하기 위한 필요한 조치를 하여야 한다.","10","187","수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf"
"수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf","5.4 바지선의 기계 및 장비 사용 안전조치 사항","바지선에서 사용하는 기계 및 장비는 다음사항을 조치하여야 한다.","10","187","수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf"
"수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf","5.4 바지선의 기계 및 장비 사용 안전조치 사항","사용 전 모든 장비의 검사 장비의 이상을 발견하였을 때는 제조자의 가이드라인을 따라 유지보수 장비를 사용하는 근로자에게 교육 선박 또는 갑판으로 전락하는 것을 예방하기 위해 임시 또는 영구적인 안전난간의 설치 지지 핀이 적절히 설치되었는지, 보호 또는 잠금 장치로 안전한지 확인 비상 시 정지가 가능해야 하고, 장비운전 위치의 안전시설 설치 호이스트, 크레인, 데릭 등 양중장치의 작업 반경 내에는 관계근로자 외 출입을 금지하고, 인양작업 시 하부 출입 통제하여야 한다.","10","187","수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf"
"수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf","5.4 바지선의 기계 및 장비 사용 안전조치 사항","안전모, 안전화, 보안경, 안전장갑 등 당해 작업에 적합한 보호구를 착용하여야 한다.","10","187","수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf"
"수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf","5.4 바지선의 기계 및 장비 사용 안전조치 사항","바지선에서 크레인을 사용할 때는 크레인이 전도되지 않도록 바닥에 고정장치를 설치하여 반드시 고정하고 작업하여야 한다.","10","187","수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf"
"수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf","5.4 바지선의 기계 및 장비 사용 안전조치 사항","윈치 주변에서 작업이나 작동할 때 윈치드럼에 협착, 파단 된 와이어로 프에 충돌, 와이어로프에 걸려 넘어지는 재해를 예방하기 위해 다음사항을 조치 하여야 한다.","10","187","수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf"
"수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf","5.4 바지선의 기계 및 장비 사용 안전조치 사항","윈치의 로프를 감을 때는 장비나 도구 사용 윈치 드럼의 덮개를 덮고 사용 윈치 와이어로프 긴장되어 있을 때 그 위나 아래, 앞 또는 나란히 서 있지 말 것 윈치의 주요구조부와 용접부위, 전기 장치, 후크, 도르래 등의 결함 여부를 정 기적으로 자체점검 윈치는 지정된 근로자 외 취급금지 조치 크레인 등을 이용하여 물건을 인양할 때 사용하는 줄걸이용 로프 안전조치 사항 은 안전보건규칙 제63조 및 KOSHA GUIDE M-81-2011줄걸이용 와이어로프의 사용에 관한 기술지침에 따른다.","10","187","수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf"
"수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf","5.4 바지선의 기계 및 장비 사용 안전조치 사항","크레인의 안전조치 사항은 안전보건규칙 제2편 제9절 제2관과 제3관 및 KOSHA GUIDE C-48-2012에 따른다.","10","187","수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf"
"수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf","5.5 바지선의 작업환경","탱크 등 밀폐공간에 출입 할 때는 산소농도를 측정하고 환기조치 하는 등 산소결 핍 재해예방을 위해 필요한 조치를 하여야 한다.","11","220","수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf"
"수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf","5.5 바지선의 작업환경","다음의 산소결핍 우려 장소에는 작업 전 반드시 산소농도를 측정하여야 한다.","11","220","수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf"
"수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf","5.5 바지선의 작업환경","물이나 수증기가 존재하는 강철 탱크에서 녹이 발생한 곳 탱크 안에 도장작업을 실시한 경우 폐기물이 저장된 탱크 갑판에서 누수한 연료가 탱크로 흘러 들어간 경우 밀폐된 공간의 청소 등 작업의 안전조치 사항은 KOSHA GUIDE H-80-2012밀 폐공간 보건 작업 프로그램 시행 기술지침에 따른다.","11","220","수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf"
"수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf","5.5 바지선의 작업환경","바지선의 화재예방을 위해 저장된 연료저장장소와 압축된 가스용기는 점화원과 적 절한 거리를 두어야 하며, 위험표지를 설치하여야 한다.","11","220","수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf"
"수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf","5.5 바지선의 작업환경","용접, 절단, 연소 그리고 분쇄 같은 화염과 불꽃을 이용한 작업을 할 때 에는 다음의 조치를 하여야 한다.","11","220","수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf"
"수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf","5.5 바지선의 작업환경","근로자는 해당 작업에 자격이 있거나 숙련된 자 소화설비가 작업지역 근처에 있어야하고 언제나 긴급 상황에 대처할 수 있게 준비 상태를 유지 산소와 아세틸렌 호스 정리정돈 및 연료원의 방호조치 불티, 불꽃의 유입을 방지하기 위해 환기창에 커버 설치 연료나 가스 냄새가 날 경우 화기 작업을 중지하고 원인을 밝히고 문제 해결 후 작업 용접이나 연소작업을 바지선 갑판위에서 할 때, 아래 선실 내부에 가연성 물질 과 가연성 공기의 유무를 확인하여 조치 후 작업 전기배선 등 작업은 전기담당자가 실시하고 정기적으로 점검하고, 특히 스위치 등은 부식 등 상태 확인 바지선의 선실 등에는 화재 시 사용할 수 있도록 휴대용 소화기를 비치하고, 정 상 작동여부를 정기적으로 점검하여야 한다.","11","220","수상 바지(Barge)선 이용 건설공사 안전작업 지침.pdf"
"수직보호망 설치 지침.pdf","1. 목 적","이 지침은 산업안전보건기준에 관한 규칙 제14조의 규정에 의하여 낙하물의 비산 등을 방지하기 위하여 수직으로 설치하는 수직보호망의 설치 및 사용에 관한 지침을 정함을 목적으로 한다.","3","33","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","2. 적용범위","이 지침은 건설공사 현장에서 낙하물의 비산 등을 방지하기 위한 수직보호망의 설치사용에 대하여 적용한다.","3","38","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","3. 용어의 정의","이 지침에서 사용하는 용어의 정의는 다음과 같다.","3","41","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","3. 용어의 정의","수직보호망이라 함은 가설 구조물의 바깥면 등에 설치하여 낙하물의 비산 등을 방지하기 위하여 수직으로 설치하는 보호망을 말한다.","3","41","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","3. 용어의 정의","갱폼 이라 함은 주로 고층 아파트에서와 같이 평면상 상 하부 동일 단면 구조물에서 외부벽체 거푸집과 거푸집 설치해체작업 및 미장치장 작업발판용 케이지를 일체로 제작하여 사용하는 대형 거푸집을 말한다.","3","41","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","3. 용어의 정의","기타 이 지침에서 사용하는 용어의 정의는 이 지침에서 특별한 규정이 있는 경우를 제외하고는 산업안전보건법, 같은 법 시행령, 같은 법 시행규칙, 안전보건규칙 및 방호장치 안전인증고시 또는 산업표준화법에 따른 한국 산업표준에서 정하는 기준 등에서 정하는 바에 의한다.","3","41","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","4. 설치방법","수직보호망을 강관비계 등의 바깥면에 설치하는 경우 다음 사항들을 준수 하여야 한다.","4","57","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","4. 설치방법","강관비계에 수직보호망을 설치하는 경우에는 그림 1과 같이 비계기둥과 띠장간격에 맞추어 수직보호망을 제작설치하고, 빈 공간이 발생하지 않도록 하여야 한다.","4","57","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","4. 설치방법","그림 1 강관비계에 설치하는 경우 강관틀 비계에 수직보호망을 설치하는 경우에는 그림 2와 같이 수평 지지대 설치간격을 5.5m 이하로 하고 여기에 수직보호망을 견고하게 설치 하여야 한다.","4","57","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","4. 설치방법","그림 2 강관틀 비계에 설치하는 경우 철골구조물에 수직보호망을 설치하는 경우에는 그림 3과 같이 수직 지지대를 설치하고 여기에 수직보호망을 견고하게 설치하여야 한다.","4","57","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","4. 설치방법","그림 3 철골구조물의 외부에 설치하는 경우 갱폼에 수직보호망을 설치하는 경우에는 그림 4와 같이 수평지지대와 수직지지대를 이용하여 빈 공간이 발생하지 않도록 설치하여야 한다.","4","57","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","4. 설치방법","그림 4 갱폼에 설치하는 경우 수직보호망이 설치된 장소 주변에서 용단, 용접 등의 작업이 예상되는 경우 에는 반드시 난연 또는 방염성이 있는 수직보호망을 설치하여야 한다.","4","57","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","4. 설치방법","수직수평지지대에 수직보호망 설치 또는 수직보호망과 수직보호망 사이 연결은 수직보호망의 금속고리나 동등 이상의 강도를 갖는 테두리 부분에서 해야 하며, 고정부분은 쉽게 빠지거나 풀어지지 않는 구조이어야 한다.","4","57","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","4. 설치방법","수직보호망을 지지대에 설치할 때 설치간격은 35cm 이하로 하고 틈새나 처짐이 생기지 않도록 밀실하게 설치하여야 한다.","4","57","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","4. 설치방법","수직보호망을 붙여서 설치하는 때에는 틈이 생기지 않도록 밀실하게 설치 하여야 한다.","4","57","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","4. 설치방법","수직보호망의 고정 긴결재는 인장강도 0.98 kN 이상으로서 긴결방법은 사용 기간 동안 강풍 등 반복되는 외력에 견딜 수 있어야 하고, 긴결재로 케이블 타이와 같은 플라스틱재료를 사용할 경우에는 끊어지거나 파손되지 않아야 한다.","4","57","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","4. 설치방법","수직보호망의 긴결재로 로프를 사용할 경우에는 금속고리 구멍마다 로프가 통과하여 지지대에 감기도록 하여야 한다.","4","57","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","4. 설치방법","통기성이 적은 수직보호망은 예상되는 최대풍압력과 지지대의 내력을 검토 하여 벽이음을 보강하고, 벽이음을 일시적으로 해체하는 경우에는 가설 구조물의 전도 위험에 대비하여야 한다.","4","57","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","4. 설치방법","기타 수직보호망을 설치해야 할 구조물의 단부, 모서리 등에는 그 치수에 맞는 수직보호망을 이용하여 빈틈이 없도록 설치하여야 한다.","4","57","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","5. 수직보호망의 관리기준","수직보호망을 설치하여 사용하는 중에는 다음 각 호에 따라 안전점검을 실시 하고 필요시는 보수, 교체 등의 안전조치를 하여야 한다.","7","106","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","5. 수직보호망의 관리기준","긴결부의 상태는 1개월마다 정기점검을 실시 폭우, 강풍이 불고 난 후에는 수직보호망, 지지대 등의 이상유무를 점검 수직보호망 근처에서 용접작업을 한 경우에는 용접불꽃 또는 용단 파편에 의한 망의 손상이 없는지 점검하고, 손상된 경우에는 즉시 교체하거나 보수 수직보호망에 붙은 이물질 등은 깨끗하게 제거 자재의 반입 등으로 일시적으로 수직보호망을 해체하는 경우에는 해당 작업 종료 후 즉시 복원 낙하비래물, 건설기계 등과의 접촉으로 수직보호망이나 지지재 등이 파손된 경우에는 즉시 교체하거나 보수 다음 각 호에 해당하는 수직보호망을 사용해서는 아니 된다.","7","106","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","5. 수직보호망의 관리기준","수직보호망의 방망 또는 금속고리 부분이 파손된 것 보수가 불가능한 것 수직보호망은 통풍이 잘되는 건조한 장소에 보관하고 사용기간, 사용횟수 등 사용이력을 쉽게 확인할 수 있도록 하여야 한다.","7","106","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","5. 수직보호망의 관리기준","6. 설치사용 시 주의사항 수직보호망은 한국산업표준 또는 고용노동부 고시 방호장치 안전인증고시에서 정하는 기준에 적합한 것을 사용하여야 한다.","7","106","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","5. 수직보호망의 관리기준","수직보호망이 설치되는 가설구조물의 붕괴 또는 전도위험에 대한 안전성 여부를 사전에 확인하여야 한다.","7","106","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","5. 수직보호망의 관리기준","수직보호망을 설치하기 위하여 근로자가 고소작업을 하는 경우에는 안전대를 지급하여 착용토록 하는 등 근로자의 추락재해 예방조치를 하여야 한다.","7","106","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","5. 수직보호망의 관리기준","수직보호망을 재사용 할 경우에는 수직보호망의 성능이 신품과 동등 이상 이고 외적으로 손상이나 변형이 없어야 한다.","7","106","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","5. 수직보호망의 관리기준","수직보호망을 설치하기 전에 다음의 표시 사항을 확인하여야 한다.","7","106","수직보호망 설치 지침.pdf"
"수직보호망 설치 지침.pdf","5. 수직보호망의 관리기준","제조자명 또는 그 약호 제조 연월 안전인증번호","7","106","수직보호망 설치 지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","1. 목 적","이 지침은 산업안전보건기준에 관한 규칙 제43조 의 규정에 따라 근로자가 추락할 위험이 있는 장소에 설치하는 수직형 추락방망의 설치에 관한 기술적 사항을 정함을 목적으로 한다.","3","29","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","2. 적용범위","이 지침은 건설현장에서 작업자가 위험장소에 접근하지 못하도록 수직으로 설치하여 추락의 위험을 방지하는 수직형 추락방망에 대하여 적용한다.","3","33","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","3. 용어의 정의","이 지침에서 사용하는 용어의 정의는 다음과 같다.","3","36","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","3. 용어의 정의","수직형 추락방망이라 함은 건설현장에서 작업자가 위험장소에 접근하지 못하도록 수직으로 설치하여 추락의 위험을 방지하는 방망을 말한다.","3","36","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","3. 용어의 정의","그물코라 함은 그물의 구멍부분을 말한다.","3","36","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","3. 용어의 정의","재봉사라 함은 테두리 로프와 방망을 재봉하여 일체화하기 위한 실을 말한다.","3","36","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","3. 용어의 정의","테두리 로프라 함은 방망의 주변을 형성하는 로프를 말한다.","3","36","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","3. 용어의 정의","달기 로프라 함은 테두리 로프의 모서리에 결속된 로프로 방망을 지지점에 부착하기 위하여 설치하는 로프를 말한다.","3","36","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","3. 용어의 정의","정격설치하중이라 함은 달기로프의 양끝을 당겨서 설치하는 하중을 말하며 그 하중은 2.4kN으로 한다.","3","36","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","3. 용어의 정의","그 밖에 이 지침에서 사용하는 용어의 뜻은 이 지침에 특별한 규정이 없으면 산업안전보건법, 같은 법 시행령이하 영 이라 한다, 같은 법 시행규칙, 방호장치 안전인증 고시 및 방호장치 자율안전기준 고시 또는 산업표준화법에 따른 한국산업표준에서 정하는 기준 등에서 정하는 바에 따른다.","3","36","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","4. 구조 및 재료","수직형 추락방망의 구조는 다음과 같이 한다.","4","57","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","4. 구조 및 재료","수직형 추락방망은 메시시트형, 그물망형 또는 밴드형교차하는 밴드를 재봉사 등으로 견고하게 결합시키는 구조등으로 할 수 있으며, 그물망형의 경우 그물코 편성방법은 KOSHA GUIDE낙하물 방지망 설치 지침에 따른다.","4","57","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","4. 구조 및 재료","메시시트형, 그물망형 밴드형 그림 1 수직형 추락방망의 종류 그물코 한변의 길이는 교차지점의 중심에서 중심간 거리로서 표 1과 같다.","4","57","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","4. 구조 및 재료","그물코 한변의 길이 구 분 메시 시트형 12mm 이하 그물망형 100mm 이하 밴드형 370mm 이하 표 1 수직형 추락방망 그물코 한 변의 길이 수직형 추락방망은 끊어짐, 풀림, 뒤틀림, 얼룩, 벗겨짐, 변형 등이 없어야 한다.","4","57","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","4. 구조 및 재료","수직형 추락방망의 전 테두리에 걸쳐 테두리 로프가 있어야 한다.","4","57","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","4. 구조 및 재료","다만, 밴드 구조의 경우와 별도의 테두리 로프가 없는 구조는 외각 밴드를 테두리 로프로 본다.","4","57","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","4. 구조 및 재료","방망의 나비는 1,500mm 이상, 길이는 5,000mm 이하여야 한다.","4","57","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","4. 구조 및 재료","다만 300mm를 초과하는 발코니 파라펫 등의 치켜 올림부에 설치하는 방망의 나비는 1,200mm 이상으로 할 수 있다.","4","57","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","4. 구조 및 재료","달기 로프는 방망의 끝단에 설치해야 하며 750mm 이내마다 고정할 수 있는 구조여야 한다.","4","57","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","4. 구조 및 재료","수직형 추락방망의 재료는 다음과 같이 한다.","4","57","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","4. 구조 및 재료","방망사, 테두리 로프, 달기 로프의 재료는 KS K 2076텍스타일-인조 섬유-일반명칭에서 정하는 나일론, 폴리에틸렌, 폴리에스테르 및 폴리 프로필렌 등의 인조섬유를 사용한다.","4","57","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","4. 구조 및 재료","연결부는 내식성 재료 또는 도금 처리된 재료를 사용한다.","4","57","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","5. 성능","방망사의 인장 하중은 표 2와 같다.","5","92","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","5. 성능","표 2 수직형 추락방망의 성능 수직형 추락방망의 테두리 로프 및 연결부의 인장하중은 각각 14.7kN 이상이어야 한다.","5","92","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","5. 성능","방망의 테두리 로프와 연결부를 2.4kN의 하중으로 설치 하고 48시간 경과한 다음, 설치하중 2.4kN으로 재설치 한 후 이때부터 130시간 경과했을 때 그 하중의 감소율이 20이내이어야 한다.","5","92","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","6. 설치 방법","수직형 추락방망을 설치할 위치를 선정하여 벽체 등에 드릴 등으로 천공한 후 홀의 잔여물을 반드시 제거한다.","6","109","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","6. 설치 방법","단, 홀의 수직방향으로 간격은 750mm 이내이어야 한다.","6","109","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","6. 설치 방법","벽체 등의 홀에 앵커볼트를 삽입 후 정격설치하중의 장력을 버틸 수 있도록 견고하게 설치하여야 한다.","6","109","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","6. 설치 방법","설치 및 해체작업은 건축물내부에서 실시하여야 하며, 추락의 위험이 있는 장소에서는 안전대 등 개인보호구를 착용하여야 한다.","6","109","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","6. 설치 방법","벽체 등에 고정 된 앵커 볼트에 라쳇 버클을 고정한다.","6","109","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","6. 설치 방법","그림 2와 같이 틈새가 발생하지 않도록 연결부를 정격설치하중 으로 견고히 설치한다.","6","109","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","6. 설치 방법","다만, 발코니 파라펫 등의 치켜올림부 300mm 이상인 경우에는 수직방향으로 1,200mm이상으로 설치할 수 있다.","6","109","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","6. 설치 방법","그림 2 연결부와 달기 로프의 결합 방법 바닥에는 길이방향으로 3,000mm이내마다 테두리 로프를 고정한다.","6","109","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","6. 설치 방법","벽체 천공 앵커 볼트 삽입 48시간 후 달기 로프 양끝을 달기 로프 양끝을 정격설치하중으로 다시 당겨서 설치 정격설치하중으로 당겨서 설치 그림 3 수직형 추락방망의 설치 방법 해체 시에는 설치의 역순서로 작업하며 연결부을 해체한 후 벽체 등의 달기 로프를 제거하는 순서로 진행하여야 한다.","6","109","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","7. 수직형 추락방망의 관리기준","수직형 추락방망은 최초 설치 후 3개월 이내에 점검을 실시하여야 하고, 그 이후에는 정기적으로 점검하여 손상이 있는 경우에는 즉시 폐기하여야 한다.","7","132","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","7. 수직형 추락방망의 관리기준","수직형 추락방망 주변에서 용접이나 컷팅 작업을 할 때, 용접불티 비산방지 덮개, 용접방화포 등으로 불꽃, 불티 등의 비산방지조치를 실시하고 작업이 끝나면 방망의 손상여부를 점검하여야 한다.","7","132","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","7. 수직형 추락방망의 관리기준","자재의 반입 등으로 일시적으로 수직형 추락방망을 해체하는 경우에는 해당 작업 종료 후 즉시 복원하여야 한다.","7","132","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","7. 수직형 추락방망의 관리기준","수직형 추락방망의 방망 또는 연결부 부분이 파손된 것은 사용해서는 아니 된다.","7","132","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","7. 수직형 추락방망의 관리기준","벽체 등의 콘크리트가 충분히 양생되지 않은 상태에서 앵커 볼트를 설치할 경우 제품이 탈락 될 우려가 있기에 콘크리트가 충분히 양생된 후 설치하여야 한다.","7","132","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","7. 수직형 추락방망의 관리기준","수직형 추락방망의 설치가 완료된 상태에서 자재 등을 기대어 놓지 않아야 한다.","7","132","수직형 추락방망 설치 기술지침.pdf"
"수직형 추락방망 설치 기술지침.pdf","7. 수직형 추락방망의 관리기준","부위별로 연결부의 장력이 다를 경우 시간이 경과됨에 따라 요구되는 정격설치하중이 감소 될 우려가 있기에 일정 주기마다 느슨함 등을 점검하여야 한다.","7","132","수직형 추락방망 설치 기술지침.pdf"
"슬립폼(Slip form) 안전작업 지침.pdf","1. 목 적","이 지침은 산업안전보건기준에 관한 규칙 제2편 제4장 제1절 거푸집동바리 및 거푸집의 규정에 따라 슬립폼 작업과정에서의 안전 작업을 도모하고 재해방지에 필요한 지침을 정함을 목적으로 한다.","3","26","슬립폼(Slip form) 안전작업 지침.pdf"
"슬립폼(Slip form) 안전작업 지침.pdf","2. 적용범위","이 지침은 기계식 인양에 의하여 수직으로 이동하는 슬립폼을 이용한 건설공사에 적용한다.","3","30","슬립폼(Slip form) 안전작업 지침.pdf"
"슬립폼(Slip form) 안전작업 지침.pdf","3. 용어의 정의","이 지침에서 사용하는 용어의 정의는 다음과 같다.","3","33","슬립폼(Slip form) 안전작업 지침.pdf"
"슬립폼(Slip form) 안전작업 지침.pdf","3. 용어의 정의","슬립폼이라 함은 콘크리트 타설 후 콘크리트가 자립할 수 있는 강도 이상이 되면 거푸집을 상부 방향으로 상승시키면서 연속적으로 철근 조립, 콘크리트 타설 등을 실시하여 구조물을 완성시키는 공법에 적용하는 거푸집을 말한다.","3","33","슬립폼(Slip form) 안전작업 지침.pdf"
"슬립폼(Slip form) 안전작업 지침.pdf","3. 용어의 정의","요크라 함은 슬립폼에 있어서 콘크리트 측압, 거푸집 하중, 작업 하중 등을 유압 잭에 전달하는 부재를 말한다.","3","33","슬립폼(Slip form) 안전작업 지침.pdf"
"슬립폼(Slip form) 안전작업 지침.pdf","3. 용어의 정의","상부작업대라 함은 그림 1에서와 같이 수직철근 작업 및 콘크리트 공급 등을 위해 슬립폼의 상부에 설치하는 작업대를 말한다.","3","33","슬립폼(Slip form) 안전작업 지침.pdf"
"슬립폼(Slip form) 안전작업 지침.pdf","3. 용어의 정의","중간 작업대라 함은 그림 1에서와 같이 콘크리트 타 설과 양생 확인, 철근 조립 등의 작업을 위해 슬립폼의 중간 부분에 설치 하는 작업대를 말한다.","3","33","슬립폼(Slip form) 안전작업 지침.pdf"
"슬립폼(Slip form) 안전작업 지침.pdf","3. 용어의 정의","하부작업대라 함은 그림 1에서와 같이 거푸집 상승이 진행됨에 따라 콘크리트의 표면 마감처리 작업, 검사 등을 위해 와이어로 프, 체인 등을 이용하여 중간작업대의 하부에 설치하는 작업대를 말한다.","3","33","슬립폼(Slip form) 안전작업 지침.pdf"
"슬립폼(Slip form) 안전작업 지침.pdf","3. 용어의 정의","그림 1 작업대의 구조 슬립업이라 함은 슬립폼이 유압잭의 작동에 의해 위로 상승하는 것을 말한다.","3","33","슬립폼(Slip form) 안전작업 지침.pdf"
"슬립폼(Slip form) 안전작업 지침.pdf","3. 용어의 정의","그 밖의 용어의 정의는 이 지침에서 특별한 규정이 있는 경우를 제외하 고는 산업안전보건법, 같은 법 시행령, 같은 법 시행규칙, 안전보건규칙 및 기타 고시에서 정하는 바에 따른다.","3","33","슬립폼(Slip form) 안전작업 지침.pdf"
